id,created_at,text
1093498402308902912,2019-02-07 13:15:09,En una sociedad democratica debe darse el dialogo en un marco de respeto y libertades plenas. https://t.co/tDWI0V5MTX
1093134401582452738,2019-02-06 13:08:45,Gobernamos con entrega total a la causa publica. Conferencia matutina desde Palacio Nacional. https://t.co/5e6VaiOmGt
1092847686162604032,2019-02-05 18:09:27,Aniversario de la promulgacion de la Constitucion de 1917. https://t.co/6NuWlAyykg
1092773377515765760,2019-02-05 13:14:10,"Trabajamos desde temprano para dejar, en seis anos, muy avanzada la obra de transformacion. https://t.co/lYx1yBQAQP"
1092410627287470080,2019-02-04 13:12:44,"Como pocas veces en la historia, millones de mexicanos participan con entusiasmo en la vida publica. https://t.co/yWyf4o2EA1"
1092173976523005952,2019-02-03 21:32:22,"En la manana grabe este video que les comparto por tratarse de la yaca, otra fruta tropical como la pina, muy parec... https://t.co/vgz552SkpV"
1092107250221539330,2019-02-03 17:07:13,"Programa Sembrando Vida desde Cordoba, Veracruz. https://t.co/ZFrlScSWbV"
1091839854374207488,2019-02-02 23:24:41,Terminamos el acto en Acayucan y vamos hacia Cordoba. Pasamos a la orilla de la carretera a tomar un jugo de pina m... https://t.co/pKE1AW654S
1091750305488728064,2019-02-02 17:28:51,"Programa Sembrando Vida desde Acayucan, Veracruz. https://t.co/DVJPW1gOGD"
1091489327815643136,2019-02-02 00:11:49,"Presentacion de la iniciativa de gestion sustentable de los residuos desde Minatitlan, Veracruz. https://t.co/dXHo8GRDqw"
1091422156372697088,2019-02-01 19:44:54,"Programa Sembrando Vida desde Cardenas, Tabasco. https://t.co/2O83DwyRZs"
1091320117328134144,2019-02-01 12:59:26,Hagamos de la honestidad una forma de vida. Conferencia de prensa en vivo. https://t.co/IlDUC01m7H
1091022902655311872,2019-01-31 17:18:24,"Programas Integrales de Bienestar desde Tlaxcala, Tlaxcala. https://t.co/84oOJrlj3X"
1090961979664064512,2019-01-31 13:16:19,"Al margen de la ley, nada; por encima de la ley, nadie. Conferencia de prensa en vivo. https://t.co/vAMFt6hQAp"
1090790419053596672,2019-01-31 01:54:36,"Le presumi al presidente de Espana, Pedro Sanchez Perez-Castejon, el mural 'Epopeya del pueblo mexicano' de Diego R... https://t.co/SmHDRQZtX9"
1090702273393549312,2019-01-30 20:04:20,Conferencia de prensa de los presidentes de Mexico y Espana. https://t.co/yIM3TxHfwd
1090596209171951616,2019-01-30 13:02:53,Dialogo circular con representantes de los medios de comunicacion. Conferencia matutina en vivo. https://t.co/Y8z8LdLWCF
1090355382357188608,2019-01-29 21:05:55,"Apoyo a comunidades marginadas y presentacion de la canasta basica desde Cedral, San Luis Potosi. https://t.co/aKfua8RT5j"
1090235598919499781,2019-01-29 13:09:57,Conferencia matutina en vivo desde Palacio Nacional. https://t.co/BcyYLTUcPv
1089875068253986816,2019-01-28 13:17:19,Conferencia de prensa matutina desde Palacio Nacional. https://t.co/iawRnUjfC9
1089715754264612866,2019-01-28 02:44:16,En Guasave anunciamos que impulsaremos el beisbol entre jovenes. Tendremos escuelas para que se conviertan en jugad... https://t.co/h6Voo2zCHk
